neighborhood,block,bedrooms,pct.of.block,pct.of.neighborhood
SILVER CITY,550790160002002,219,1,0.060082304526748974
SILVER CITY,550790160002003,207,1,0.056790123456790124
SILVER CITY,550790160002004,200,1,0.05486968449931413
SILVER CITY,550790160002005,196,1,0.05377229080932785
SILVER CITY,550790160002006,44,1,0.012071330589849109
SILVER CITY,550790160002007,103,1,0.028257887517146776
SILVER CITY,550790160002008,115,1,0.03155006858710562
SILVER CITY,550790161001000,116,1,0.031824417009602195
SILVER CITY,550790161001001,93,1,0.02551440329218107
SILVER CITY,550790161001002,142,1,0.03895747599451303
SILVER CITY,550790161002000,149,1,0.040877914951989024
SILVER CITY,550790161002001,174,1,0.047736625514403296
SILVER CITY,550790161003000,174,1,0.047736625514403296
SILVER CITY,550790161003001,167,1,0.0458161865569273
SILVER CITY,550790161003002,104,1,0.02853223593964335
SILVER CITY,550790161003003,44,1,0.012071330589849109
SILVER CITY,550790161003004,91,1,0.02496570644718793
SILVER CITY,550791868001063,30,0.4918032786885246,0.00823045267489712
SILVER CITY,550791868001108,7,1,0.0019204389574759945
SILVER SPRING,550790012001002,8,1,8.947545017335869e-4
SILVER SPRING,550790012001011,111,1,0.012414718711553517
SILVER SPRING,550790012001012,93,1,0.010401521082652947
SILVER SPRING,550790012001013,3,1,3.355329381500951e-4
SILVER SPRING,550790012002000,150,1,0.016776646907504755
SILVER SPRING,550790012002001,144,1,0.016105581031204564
SILVER SPRING,550790012002002,87,1,0.009730455206352757
SILVER SPRING,550790012002003,116,1,0.012973940275137008
SILVER SPRING,550790012002004,52,1,0.0058159042612683145
SILVER SPRING,550790012002005,136,1,0.015210826529470976
SILVER SPRING,550790012003000,4,1,4.473772508667934e-4
SILVER SPRING,550790012003001,62,1,0.006934347388435298
SILVER SPRING,550790012003002,60,1,0.006710658763001902
SILVER SPRING,550790012003003,110,1,0.01230287439883682
SILVER SPRING,550790012003004,64,1,0.007158036013868695
SILVER SPRING,550790012003005,54,1,0.006039592886701711
SILVER SPRING,550790012003006,40,1,0.004473772508667934
SILVER SPRING,550790012003007,8,1,8.947545017335869e-4
SILVER SPRING,550790012003008,42,1,0.004697461134101331
SILVER SPRING,550790013001001,11,1,0.0012302874398836818
SILVER SPRING,550790013001002,2,1,2.236886254333967e-4
SILVER SPRING,550790013001003,62,1,0.006934347388435298
SILVER SPRING,550790013001004,73,1,0.00816463482831898
SILVER SPRING,550790013001005,101,1,0.011296275584386534
SILVER SPRING,550790013001006,112,1,0.012526563024270215
SILVER SPRING,550790013001007,82,1,0.009171233642769266
SILVER SPRING,550790013001008,68,1,0.007605413264735488
SILVER SPRING,550790013001009,104,1,0.011631808522536629
SILVER SPRING,550790013001011,52,1,0.0058159042612683145
SILVER SPRING,550790013001012,67,1,0.00749356895201879
SILVER SPRING,550790013001013,62,1,0.006934347388435298
SILVER SPRING,550790013002000,61,1,0.0068225030757185995
SILVER SPRING,550790013002001,107,1,0.011967341460686724
SILVER SPRING,550790013002002,119,1,0.013309473213287104
SILVER SPRING,550790013002003,80,1,0.008947545017335868
SILVER SPRING,550790013002004,94,1,0.010513365395369645
SILVER SPRING,550790013002005,97,1,0.01084889833351974
SILVER SPRING,550790013002006,102,1,0.011408119897103232
SILVER SPRING,550790013002007,84,1,0.009394922268202661
SILVER SPRING,550790013002008,70,1,0.007829101890168885
SILVER SPRING,550790013002009,84,1,0.009394922268202661
SILVER SPRING,550790013002010,57,1,0.006375125824851806
SILVER SPRING,550790013002011,72,1,0.008052790515602282
SILVER SPRING,550790013003000,93,1,0.010401521082652947
SILVER SPRING,550790013003001,73,1,0.00816463482831898
SILVER SPRING,550790013003002,89,1,0.009954143831786154
SILVER SPRING,550790013003003,71,1,0.007940946202885582
SILVER SPRING,550790013003004,71,1,0.007940946202885582
SILVER SPRING,550790013003005,82,1,0.009171233642769266
SILVER SPRING,550790013003006,240,1,0.026842635052007607
SILVER SPRING,550790013003007,71,1,0.007940946202885582
SILVER SPRING,550790013003008,73,1,0.00816463482831898
SILVER SPRING,550790013003009,76,1,0.008500167766469075
SILVER SPRING,550790013004000,80,1,0.008947545017335868
SILVER SPRING,550790013004001,91,1,0.01017783245721955
SILVER SPRING,550790013004002,49,1,0.005480371323118219
SILVER SPRING,550790013004003,89,1,0.009954143831786154
SILVER SPRING,550790013004004,80,1,0.008947545017335868
SILVER SPRING,550790013004006,69,1,0.007717257577452187
SILVER SPRING,550790013004007,79,1,0.00883570070461917
SILVER SPRING,550790013004008,76,1,0.008500167766469075
SILVER SPRING,550790013004009,52,1,0.0058159042612683145
SILVER SPRING,550790013004010,80,1,0.008947545017335868
SILVER SPRING,550790015001000,15,1,0.0016776646907504754
SILVER SPRING,550790015001001,3,1,3.355329381500951e-4
SILVER SPRING,550790015001002,76,1,0.008500167766469075
SILVER SPRING,550790015001003,72,1,0.008052790515602282
SILVER SPRING,550790015001004,46,1,0.005144838384968125
SILVER SPRING,550790015001005,14,1,0.001565820378033777
SILVER SPRING,550790015001006,26,1,0.0029079521306341572
SILVER SPRING,550790015001007,78,1,0.008723856391902473
SILVER SPRING,550790015001008,59,1,0.006598814450285203
SILVER SPRING,550790015001009,88,1,0.009842299519069455
SILVER SPRING,550790015001011,78,1,0.008723856391902473
SILVER SPRING,550790015001012,67,1,0.00749356895201879
SILVER SPRING,550790015001013,77,1,0.008612012079185773
SILVER SPRING,550790015001014,88,1,0.009842299519069455
SILVER SPRING,550790015001015,105,1,0.011743652835253327
SILVER SPRING,550790015001017,82,1,0.009171233642769266
SILVER SPRING,550790015001018,56,1,0.006263281512135108
SILVER SPRING,550790015001019,23,1,0.0025724191924840624
SILVER SPRING,550790015001020,49,1,0.005480371323118219
SILVER SPRING,550790015002001,63,1,0.007046191701151996
SILVER SPRING,550790015002002,62,1,0.006934347388435298
SILVER SPRING,550790015002003,42,1,0.004697461134101331
SILVER SPRING,550790015002005,30,1,0.003355329381500951
SILVER SPRING,550790015002006,99,1,0.011072586958953138
SILVER SPRING,550790015002007,66,1,0.007381724639302091
SILVER SPRING,550790015002008,66,1,0.007381724639302091
SILVER SPRING,550790015002009,57,1,0.006375125824851806
SILVER SPRING,550790015002010,62,1,0.006934347388435298
SILVER SPRING,550790015002011,79,1,0.00883570070461917
SILVER SPRING,550790015002014,22,1,0.0024605748797673637
SILVER SPRING,550790016001000,6,1,6.710658763001902e-4
SILVER SPRING,550790016001001,1,1,1.1184431271669836e-4
SILVER SPRING,550790016001011,14,1,0.001565820378033777
SILVER SPRING,550790018001002,247,1,0.027625545241024493
SILVER SPRING,550790018001005,148,1,0.016552958282071355
SILVER SPRING,550790018001006,122,1,0.013645006151437199
SILVER SPRING,550790018002000,34,1,0.003802706632367744
SILVER SPRING,550790018002001,100,1,0.011184431271669836
SILVER SPRING,550790018002003,98,1,0.010960742646236438
SILVER SPRING,550790018002004,116,1,0.012973940275137008
SILVER SPRING,550790018002005,133,1,0.01487529359132088
SILVER SPRING,550790018002006,83,1,0.009283077955485964
SILVER SPRING,550790018002007,145,1,0.01621742534392126
SILVER SPRING,550790018003000,21,1,0.0023487305670506654
SILVER SPRING,550790018003001,28,1,0.003131640756067554
SILVER SPRING,550790018003002,57,1,0.006375125824851806
SILVER SPRING,550790018003003,48,1,0.005368527010401521
SILVER SPRING,550790018003004,72,1,0.008052790515602282
SILVER SPRING,550790018003005,51,1,0.005704059948551616
SILVER SPRING,550790018003006,86,1,0.009618610893636059
SILVER SPRING,550790018003007,44,1,0.004921149759534727
SILVER SPRING,550790018003008,86,1,0.009618610893636059
SILVER SPRING,550790018003009,48,1,0.005368527010401521
SILVER SPRING,550790019003001,144,1,0.016105581031204564
SILVER SPRING,550790019003003,137,1,0.015322670842187676
SILVER SPRING,550790019003004,71,1,0.007940946202885582
SILVER SPRING,550790019003005,77,1,0.008612012079185773
SILVER SPRING,550790019003006,123,1,0.013756850464153899
SILVER SWAN,550790005022000,10,1,0.004911591355599214
SILVER SWAN,550790005022001,39,1,0.019155206286836934
SILVER SWAN,550790005022002,66,1,0.03241650294695481
SILVER SWAN,550790005022003,9,1,0.0044204322200392925
SILVER SWAN,550790005022004,2,1,9.823182711198428e-4
SILVER SWAN,550790005022005,4,1,0.0019646365422396855
SILVER SWAN,550790005022006,9,1,0.0044204322200392925
SILVER SWAN,550790005022007,6,1,0.0029469548133595285
SILVER SWAN,550790005022008,118,1,0.05795677799607073
SILVER SWAN,550790005022009,115,1,0.05648330058939096
SILVER SWAN,550790005022010,107,1,0.05255402750491159
SILVER SWAN,550790005022011,144,1,0.07072691552062868
SILVER SWAN,550790005022013,64,1,0.03143418467583497
SILVER SWAN,550790005022014,76,1,0.03732809430255403
SILVER SWAN,550790005022015,107,1,0.05255402750491159
SILVER SWAN,550790005022016,96,1,0.047151277013752456
SILVER SWAN,550790005022017,89,1,0.043713163064833006
SILVER SWAN,550790005022018,70,1,0.0343811394891945
SILVER SWAN,550790005022019,81,1,0.039783889980353634
SILVER SWAN,550790005022020,94,1,0.04616895874263261
SILVER SWAN,550790005022022,21,1,0.01031434184675835
SILVER SWAN,550790005022023,37,1,0.018172888015717092
SILVER SWAN,550790005022024,3,1,0.0014734774066797642
SILVER SWAN,550790015003001,36,1,0.01768172888015717
SILVER SWAN,550790015003002,80,1,0.03929273084479371
SILVER SWAN,550790015003003,5,1,0.002455795677799607
SILVER SWAN,550790015003004,4,1,0.0019646365422396855
SILVER SWAN,550790015003005,43,1,0.02111984282907662
SILVER SWAN,550790015003006,95,1,0.046660117878192534
SILVER SWAN,550790015003007,135,1,0.06630648330058939
SILVER SWAN,550790015003009,116,1,0.05697445972495088
SILVER SWAN,550790015003010,72,1,0.03536345776031434
SILVER SWAN,550790015003011,31,1,0.015225933202357564
SILVER SWAN,550790015003012,52,1,0.025540275049115914
SOUTHGATE,550790200001013,45,1,0.03067484662576687
SOUTHGATE,550790200001028,21,0.38181818181818183,0.014314928425357873
SOUTHGATE,550790200001029,42,1,0.028629856850715747
SOUTHGATE,550790200001030,72,1,0.049079754601226995
SOUTHGATE,550790200001031,88,1,0.05998636673483299
SOUTHGATE,550790201001004,2,1,0.0013633265167007499
SOUTHGATE,550790201001012,27,1,0.018404907975460124
SOUTHGATE,550790201001022,35,1,0.023858214042263123
SOUTHGATE,550790201002000,2,1,0.0013633265167007499
SOUTHGATE,550790201002003,4,1,0.0027266530334014998
SOUTHGATE,550790201002005,103,1,0.07021131561008861
SOUTHGATE,550790201002006,7,1,0.004771642808452625
SOUTHGATE,550790201003005,51,1,0.034764826175869123
SOUTHGATE,550790201003006,88,1,0.05998636673483299
SOUTHGATE,550790201003007,99,1,0.06748466257668712
SOUTHGATE,550790201003008,79,1,0.05385139740967962
SOUTHGATE,550790201003009,60,1,0.0408997955010225
SOUTHGATE,550790201003010,127,1,0.08657123381049761
SOUTHGATE,550790201003011,64,1,0.043626448534423996
SOUTHGATE,550790201003012,75,1,0.05112474437627812
SOUTHGATE,550790201003013,43,1,0.02931152010906612
SOUTHGATE,550790201003014,27,1,0.018404907975460124
SOUTHGATE,550790201003015,89,1,0.06066802999318337
SOUTHGATE,550790201003017,60,1,0.0408997955010225
SOUTHGATE,550790201003018,82,1,0.05589638718473074
SOUTHGATE,550790201003019,75,1,0.05112474437627812
SOUTHPOINT,550790200002006,3,1,0.001954397394136808
SOUTHPOINT,550790200002007,5,1,0.003257328990228013
SOUTHPOINT,550790200002014,7,1,0.004560260586319218
SOUTHPOINT,550790202001004,42,1,0.02736156351791531
SOUTHPOINT,550790202001005,120,1,0.0781758957654723
SOUTHPOINT,550790202001006,85,1,0.05537459283387622
SOUTHPOINT,550790202002004,106,1,0.06905537459283388
SOUTHPOINT,550790202002005,122,1,0.07947882736156352
SOUTHPOINT,550790202002006,114,1,0.0742671009771987
SOUTHPOINT,550790202002007,36,1,0.023452768729641693
SOUTHPOINT,550790202002008,27,1,0.01758957654723127
SOUTHPOINT,550790202002013,37,1,0.024104234527687295
SOUTHPOINT,550790202003000,61,1,0.03973941368078176
SOUTHPOINT,550790202003001,30,1,0.019543973941368076
SOUTHPOINT,550790202003002,57,1,0.03713355048859935
SOUTHPOINT,550790202003003,53,1,0.03452768729641694
SOUTHPOINT,550790202003004,115,1,0.0749185667752443
SOUTHPOINT,550790202003005,119,1,0.07752442996742671
SOUTHPOINT,550790202003006,71,1,0.04625407166123779
SOUTHPOINT,550790202003007,92,1,0.05993485342019544
SOUTHPOINT,550790202003008,115,1,0.0749185667752443
SOUTHPOINT,550790202003009,109,1,0.07100977198697069
SOUTHPOINT,550790202003010,9,1,0.005863192182410423
ST. AMELIAN'S,550790054001000,27,1,0.022058823529411766
ST. AMELIAN'S,550790054001002,84,1,0.06862745098039216
ST. AMELIAN'S,550790054001003,100,1,0.08169934640522876
ST. AMELIAN'S,550790054001004,105,1,0.0857843137254902
ST. AMELIAN'S,550790054001005,3,1,0.0024509803921568627
ST. AMELIAN'S,550790054001006,116,1,0.09477124183006536
ST. AMELIAN'S,550790054002000,86,1,0.07026143790849673
ST. AMELIAN'S,550790054002001,83,1,0.06781045751633986
ST. AMELIAN'S,550790054002002,82,1,0.06699346405228758
ST. AMELIAN'S,550790054002003,143,1,0.11683006535947713
ST. AMELIAN'S,550790054002004,120,1,0.09803921568627451
ST. AMELIAN'S,550790054002005,105,1,0.0857843137254902
ST. AMELIAN'S,550790054002006,81,1,0.0661764705882353
ST. AMELIAN'S,550790054002007,28,1,0.02287581699346405
ST. AMELIAN'S,550790054002012,61,1,0.049836601307189546
STORY HILL,550790125001006,1,1,5.260389268805891e-4
STORY HILL,550790125001007,1,1,5.260389268805891e-4
STORY HILL,550790125001013,50,1,0.026301946344029457
STORY HILL,550790125001014,81,1,0.042609153077327724
STORY HILL,550790125001015,53,1,0.027880063124671225
STORY HILL,550790125001026,60,1,0.03156233561283535
STORY HILL,550790125001027,73,1,0.03840084166228301
STORY HILL,550790125001028,101,1,0.05312993161493951
STORY HILL,550790125001033,135,1,0.07101525512887953
STORY HILL,550790125001034,99,1,0.05207785376117833
STORY HILL,550790125001039,46,1,0.0241977906365071
STORY HILL,550790125002000,154,1,0.08100999473961074
STORY HILL,550790125002003,8,1,0.004208311415044713
STORY HILL,550790125002004,61,1,0.03208837453971594
STORY HILL,550790125002005,65,1,0.0341925302472383
STORY HILL,550790125002006,99,1,0.05207785376117833
STORY HILL,550790125002007,48,1,0.02524986849026828
STORY HILL,550790125002008,68,1,0.03577064702788006
STORY HILL,550790125002009,3,1,0.0015781167806417674
STORY HILL,550790125002010,1,0.041666666666666664,5.260389268805891e-4
STORY HILL,550790125002012,91,1,0.047869542346133616
STORY HILL,550790125002013,100,1,0.052603892688058915
STORY HILL,550790125002014,114,1,0.05996843766438716
STORY HILL,550790125002015,172,1,0.09047869542346133
STORY HILL,550790125002018,91,1,0.047869542346133616
STORY HILL,550790125002019,91,1,0.047869542346133616
STORY HILL,550790126001000,10,1,0.0052603892688058915
STORY HILL,550790126001001,25,1,0.013150973172014729
SUNSET HEIGHTS,550790038001007,80,1,0.01735357917570499
SUNSET HEIGHTS,550790038001008,82,1,0.017787418655097614
SUNSET HEIGHTS,550790038003013,48,1,0.010412147505422993
SUNSET HEIGHTS,550790038003014,19,1,0.004121475054229935
SUNSET HEIGHTS,550790049001000,70,1,0.015184381778741865
SUNSET HEIGHTS,550790049001001,76,1,0.01648590021691974
SUNSET HEIGHTS,550790049001002,77,1,0.01670281995661605
SUNSET HEIGHTS,550790049001003,108,1,0.023427331887201735
SUNSET HEIGHTS,550790049001004,114,1,0.02472885032537961
SUNSET HEIGHTS,550790049001005,116,1,0.025162689804772233
SUNSET HEIGHTS,550790049001006,134,1,0.029067245119305855
SUNSET HEIGHTS,550790049001007,123,1,0.02668112798264642
SUNSET HEIGHTS,550790049001008,135,1,0.02928416485900217
SUNSET HEIGHTS,550790049001009,94,1,0.020390455531453362
SUNSET HEIGHTS,550790049001010,102,1,0.02212581344902386
SUNSET HEIGHTS,550790049001011,123,1,0.02668112798264642
SUNSET HEIGHTS,550790049002000,90,1,0.019522776572668113
SUNSET HEIGHTS,550790049002001,76,1,0.01648590021691974
SUNSET HEIGHTS,550790049002002,57,1,0.012364425162689804
SUNSET HEIGHTS,550790049002003,101,1,0.02190889370932755
SUNSET HEIGHTS,550790049002004,108,1,0.023427331887201735
SUNSET HEIGHTS,550790049002005,64,1,0.01388286334056399
SUNSET HEIGHTS,550790049002006,77,1,0.01670281995661605
SUNSET HEIGHTS,550790049002007,80,1,0.01735357917570499
SUNSET HEIGHTS,550790049002008,121,1,0.026247288503253797
SUNSET HEIGHTS,550790049002009,109,1,0.02364425162689805
SUNSET HEIGHTS,550790049002010,79,1,0.017136659436008676
SUNSET HEIGHTS,550790049002011,75,1,0.016268980477223426
SUNSET HEIGHTS,550790049002012,69,1,0.014967462039045552
SUNSET HEIGHTS,550790049002013,69,1,0.014967462039045552
SUNSET HEIGHTS,550790049002015,30,1,0.006507592190889371
SUNSET HEIGHTS,550790049003002,15,1,0.0032537960954446853
SUNSET HEIGHTS,550790049003003,43,1,0.009327548806941432
SUNSET HEIGHTS,550790049003004,122,1,0.026464208242950107
SUNSET HEIGHTS,550790049003005,103,1,0.022342733188720175
SUNSET HEIGHTS,550790049003006,114,1,0.02472885032537961
SUNSET HEIGHTS,550790049003007,114,1,0.02472885032537961
SUNSET HEIGHTS,550790049003008,81,1,0.0175704989154013
SUNSET HEIGHTS,550790049003009,88,1,0.01908893709327549
SUNSET HEIGHTS,550790049003010,1,1,2.1691973969631235e-4
SUNSET HEIGHTS,550790050001003,75,1,0.016268980477223426
SUNSET HEIGHTS,550790050001004,44,1,0.009544468546637744
SUNSET HEIGHTS,550790050001005,10,1,0.0021691973969631237
SUNSET HEIGHTS,550790050001006,147,1,0.03188720173535792
SUNSET HEIGHTS,550790050001007,127,1,0.02754880694143167
SUNSET HEIGHTS,550790050001008,111,1,0.024078091106290674
SUNSET HEIGHTS,550790050001009,77,1,0.01670281995661605
SUNSET HEIGHTS,550790050001010,87,1,0.018872017353579174
SUNSET HEIGHTS,550790050001011,94,1,0.020390455531453362
SUNSET HEIGHTS,550790050003000,76,1,0.01648590021691974
SUNSET HEIGHTS,550790050003001,14,1,0.003036876355748373
SUNSET HEIGHTS,550790050003004,124,1,0.026898047722342732
SUNSET HEIGHTS,550790050003005,82,1,0.017787418655097614
SUNSET HEIGHTS,550790050003006,69,1,0.014967462039045552
SUNSET HEIGHTS,550790050003007,59,1,0.012798264642082429
SUNSET HEIGHTS,550790050003008,27,1,0.005856832971800434
THE VALLEY / PIGSVILLE,550790125001004,1,1,0.0019646365422396855
THE VALLEY / PIGSVILLE,550790125001022,1,1,0.0019646365422396855
THE VALLEY / PIGSVILLE,550790133001006,69,1,0.13555992141453832
THE VALLEY / PIGSVILLE,550790133001007,96,1,0.18860510805500982
THE VALLEY / PIGSVILLE,550790133001008,60,1,0.11787819253438114
THE VALLEY / PIGSVILLE,550790133001009,126,0.6461538461538462,0.2475442043222004
THE VALLEY / PIGSVILLE,550790133001014,86,1,0.16895874263261296
THE VALLEY / PIGSVILLE,550790133001015,70,1,0.137524557956778
THURSTON WOODS,550790010001003,31,0.96875,0.008391987005955604
THURSTON WOODS,550790010001005,65,1,0.017596101786681105
THURSTON WOODS,550790010001006,69,1,0.018678938819707634
THURSTON WOODS,550790010001007,58,1,0.01570113697888468
THURSTON WOODS,550790010001008,69,1,0.018678938819707634
THURSTON WOODS,550790010001010,68,1,0.018408229561451002
THURSTON WOODS,550790010001011,29,1,0.00785056848944234
THURSTON WOODS,550790010001012,19,1,0.005143475906876015
THURSTON WOODS,550790010001013,39,1,0.010557661072008662
THURSTON WOODS,550790010002000,93,1,0.025175961017866812
